Date,Open,High,Low,Close,VWAP
2019-09-17,301.68,302.78,301.5428,302.71,302.026055
2019-09-18,302.25,303.0,300.01,302.93,301.670527
2019-09-19,303.33,304.4,302.49,302.89,303.549958
2019-09-20,303.56,303.84,300.6,301.22,302.515804
2019-09-23,300.69,302.113,300.44,301.38,301.446291
2019-09-24,301.07,301.53,296.47,297.51,298.659624
2019-09-25,297.57,299.76,295.97,299.19,298.254965
2019-09-26,299.28,299.5,297.1,298.59,298.481146
2019-09-27,299.53,299.6,295.34,297.0,297.333037
2019-09-30,297.61,299.19,297.56,298.52,298.578029
2019-10-01,299.4,300.12,294.63,294.91,296.292274
2019-10-02,293.15,293.15,288.2414,289.63,290.000703
2019-10-03,289.4,292.06,286.42,292.04,289.687784
2019-10-04,292.79,296.2644,292.75,296.02,294.366614
2019-10-07,295.14,296.92,294.42,294.69,295.587389
2019-10-08,292.66,293.45,290.11,290.13,291.568223
2019-10-09,292.37,293.91,291.7082,292.88,292.97241
2019-10-10,292.81,295.86,292.62,294.95,294.718328
2019-10-11,297.95,300.39,297.78,297.89,299.283528
2019-10-14,297.58,298.28,297.24,297.69,297.814858
2019-10-15,298.73,301.3651,298.65,300.62,300.650229
2019-10-16,300.03,300.82,299.59,300.07,299.995621
2019-10-17,301.35,301.915,300.2,300.91,301.118325
2019-10-18,300.4,301.0501,298.65,299.6,299.921951
2019-10-21,301.09,301.87,300.67,301.75,301.555495
2019-10-22,302.3,302.562,300.57,300.7,302.020247
2019-10-23,300.39,301.63,300.19,301.57,300.949249
2019-10-24,302.57,302.75,301.15,302.11,301.960742
2019-10-25,301.45,303.9,301.42,303.31,303.20122
2019-10-28,304.55,305.56,304.55,305.01,305.14971
2019-10-29,304.73,305.94,304.56,304.91,305.245785
2019-10-30,305.13,306.22,303.69,305.87,305.067591
2019-10-31,305.83,305.83,303.4549,304.97,304.522753
2019-11-01,306.65,307.95,306.47,307.95,307.411379
2019-11-04,309.63,309.76,308.71,309.11,309.211641
2019-11-05,309.36,309.65,308.43,308.74,308.92281
2019-11-06,308.76,309.14,307.77,308.88,308.570177
2019-11-07,310.32,311.18,309.41,309.98,310.509556
2019-11-08,309.53,310.69,308.78,310.67,309.980944
2019-11-11,309.2,310.275,309.0,310.16,309.97637
2019-11-12,310.5,311.75,309.89,310.69,310.982153
2019-11-13,309.62,311.29,309.4,310.86,310.62368
2019-11-14,310.53,311.38,309.84,311.3,310.827963
2019-11-15,312.77,313.61,312.02,313.61,312.669702
2019-11-18,313.3,314.06,312.81,313.75,313.629575
2019-11-19,314.47,314.47,312.98,313.68,313.687299
2019-11-20,313.06,313.59,310.8051,312.52,312.447208
2019-11-21,312.63,312.74,311.1786,312.07,312.043697
2019-11-22,312.86,312.97,311.62,312.74,312.500623
2019-11-25,313.75,315.14,313.75,315.1,314.733067
2019-11-26,315.23,316.04,314.84,315.73,315.609328
2019-11-27,316.47,317.28,316.15,317.25,316.743327
2019-11-29,316.69,316.9226,315.85,316.06,316.333788
2019-12-02,316.43,316.45,312.9461,313.41,313.999428
2019-12-03,310.39,311.41,308.8792,311.25,310.309789
2019-12-04,312.45,313.8727,312.1115,313.18,313.319687
2019-12-05,314.01,314.01,312.35,313.84,313.390989
2019-12-06,315.93,317.14,315.8899,316.64,316.554969
2019-12-09,316.2,317.0,315.62,315.7,316.368799
2019-12-10,315.65,316.32,314.61,315.37,315.550782
2019-12-11,315.84,316.52,315.4079,316.17,316.061158
2019-12-12,316.23,319.81,315.97,318.97,318.360838
2019-12-13,318.73,320.52,317.84,319.08,319.098583
2019-12-16,319.0,319.98,318.99,319.32,319.555113
2019-12-17,319.78,320.07,319.29,319.35,319.611757
2019-12-18,319.83,320.06,319.36,319.37,319.698954
2019-12-19,319.6,320.81,319.3354,320.74,320.330809
2019-12-20,321.86,322.83,321.81,322.38,322.420842
2019-12-23,322.97,323.044,322.45,322.61,322.733391
2019-12-24,322.87,322.93,322.305,322.65,322.553829
2019-12-26,323.06,324.33,323.02,324.32,323.565163
2019-12-27,325.19,325.19,323.71,324.26,324.463624
2019-12-30,324.41,324.49,321.96,322.51,322.746169
2019-12-31,321.96,323.56,321.5675,323.24,322.62434
2020-01-02,324.98,326.32,323.95,326.32,324.999008
2020-01-03,322.53,325.06,322.511,323.81,324.243536
2020-01-06,321.89,325.14,321.78,325.09,323.819898
2020-01-07,324.46,324.97,323.65,324.2,324.384221
2020-01-08,324.38,327.21,324.11,325.85,325.86266
2020-01-09,327.59,328.17,326.94,328.05,327.703501
2020-01-10,328.7339,328.8956,326.6214,327.14,328.08965
2020-01-13,327.87,329.43,327.36,329.43,328.664561
2020-01-14,328.9,330.0669,328.061,328.92,329.14467
2020-01-15,328.81,330.49,328.71,329.66,329.705047
2020-01-16,331.17,332.4,330.92,332.4,331.775636
2020-01-17,333.2,333.65,332.54,333.5,333.232185
2020-01-21,332.38,333.65,332.313,332.78,332.877741
2020-01-22,333.75,334.44,332.68,332.85,333.684061
2020-01-23,332.1,333.41,330.875,333.26,332.326188
2020-01-24,333.91,334.005,328.838,330.23,331.141487
2020-01-27,324.45,326.56,324.09,324.87,325.582892
2020-01-28,326.53,329.3,326.0,328.33,328.348459
2020-01-29,329.87,330.08,327.9179,328.1,329.150803
2020-01-30,325.82,329.36,324.96,329.09,326.832574
2020-01-31,328.45,328.618,322.18,323.24,324.335656
2020-02-03,324.81,327.6193,324.73,325.56,326.149536
2020-02-04,329.56,331.49,329.22,330.61,330.619312
2020-02-05,333.78,334.58,332.198,334.29,333.538621
2020-02-06,335.57,335.68,334.29,335.57,335.203877
2020-02-07,334.33,335.13,333.121,333.75,334.13592
2020-02-10,332.71,336.24,332.71,336.22,334.968459
2020-02-11,337.71,338.54,336.2593,336.84,337.369496
2020-02-12,338.39,339.19,337.98,339.0,338.690495
2020-02-13,337.46,339.68,337.1,338.58,338.639462
2020-02-14,339.0,339.26,337.745,339.07,338.740079
2020-02-18,338.05,338.7,336.75,338.26,337.969701
2020-02-19,339.33,340.6312,339.02,339.88,340.038365
2020-02-20,339.33,340.199,335.23,338.49,337.940166
2020-02-21,337.0,337.32,334.1,335.01,335.293468
2020-02-24,324.61,327.28,322.7,323.83,324.956019
2020-02-25,325.38,326.06,313.0822,314.12,317.766275
2020-02-26,315.53,319.5,312.07,312.91,315.578362
2020-02-27,306.72,311.03,298.71,298.71,305.159928
2020-02-28,290.04,297.96,286.705,295.91,291.931416
2020-03-02,299.34,310.5,295.65,310.4,302.534818
2020-03-03,310.76,315.148,298.88,301.5,306.128229
2020-03-04,307.45,314.75,304.715,314.75,310.824695
2020-03-05,306.32,309.81,301.31,303.76,304.498751
2020-03-06,294.49,300.04,291.4226,298.7,295.743545
2020-03-09,277.2,285.2899,274.58,274.8,278.821359
2020-03-10,285.71,289.74,274.61,289.55,282.610587
2020-03-11,281.86,283.03,271.99,275.47,277.730046
2020-03-12,256.88,267.78,248.56,248.96,254.688326
2020-03-13,264.74,272.07,250.52,271.55,258.85112
2020-03-16,242.47,257.82,235.0,240.12,246.668573
2020-03-17,245.8,257.0,237.82,255.39,249.984884
2020-03-18,237.22,246.89,228.78,241.17,237.067142
2020-03-19,239.32,248.25,232.94,242.06,242.71197
2020-03-20,244.85,246.702,230.7,231.16,237.991664
2020-03-23,230.23,231.46,220.2756,224.65,225.436844
2020-03-24,236.99,246.35,235.97,245.88,241.648913
2020-03-25,245.57,257.2,240.49,247.47,250.454103
2020-03-26,250.3299,263.63,249.9,262.37,258.472781
2020-03-27,254.0,261.63,251.78,254.24,255.658013
2020-03-30,256.53,263.2,254.37,262.36,260.343634
2020-03-31,261.4,264.1,257.0,258.4,259.991408
2020-04-01,248.76,252.22,244.62,246.8,248.190639
2020-04-02,245.92,253.47,245.44,252.59,249.874792
2020-04-03,251.49,254.05,246.0,249.02,249.078153
2020-04-06,258.63,267.81,257.54,265.8,263.531506
2020-04-07,275.07,276.0,265.7,265.91,271.254408
2020-04-08,268.75,276.25,266.405,275.0,272.694638
2020-04-09,278.65,282.0747,276.35,279.12,279.500797
2020-04-13,278.0,278.305,272.2857,276.44,274.918939
2020-04-14,281.87,285.8,280.8,284.83,283.89044
2020-04-15,278.44,280.465,276.31,278.57,278.307637
2020-04-16,280.02,280.9,276.622,280.05,278.996986
2020-04-17,286.29,288.22,283.31,287.58,285.582608
2020-04-20,283.51,287.2099,282.26,282.46,284.799299
2020-04-21,277.61,278.91,272.92,273.86,275.112497
2020-04-22,279.19,281.93,277.8,280.06,279.960635
2020-04-23,281.35,284.81,279.67,279.98,281.833661
2020-04-24,281.6,284.58,279.39,283.9,281.875956
2020-04-27,286.03,289.2,285.55,288.19,287.803508
2020-04-28,291.99,292.36,286.35,286.64,288.72189
2020-04-29,292.5,295.84,291.38,294.13,294.010853
2020-04-30,292.66,293.18,289.54,291.16,291.385314
2020-05-01,286.19,286.93,282.44,283.53,284.032115
2020-05-04,281.55,284.86,280.1,284.63,282.589738
2020-05-05,287.53,290.2,286.67,287.14,288.847722
2020-05-06,289.02,289.39,285.06,285.25,287.251669
2020-05-07,288.7,290.7,288.09,288.63,289.143981
2020-05-08,292.0554,293.87,290.805,293.46,292.594032
2020-05-11,291.21,294.99,290.87,293.45,293.37167
2020-05-12,294.73,295.17,287.46,287.47,291.946274
2020-05-13,286.96,288.1199,279.87,282.54,283.179489
2020-05-14,279.84,286.02,275.0,285.92,281.620828
2020-05-15,283.34,287.23,282.25,287.16,285.313468
2020-05-18,294.09,297.7,293.69,296.04,295.857031
2020-05-19,295.34,297.17,292.92,292.99,295.701086
2020-05-20,296.81,298.87,296.6,297.99,297.771353
2020-05-21,297.79,298.66,294.69,295.81,296.428583
2020-05-22,295.52,296.616,294.21,296.41,295.488208
2020-05-26,302.99,303.2,299.71,300.17,301.550962
2020-05-27,303.16,304.61,297.9068,304.55,301.655798
2020-05-28,305.82,307.91,303.3,303.95,305.826531
2020-05-29,303.47,305.99,300.58,305.18,304.05609
2020-06-01,304.64,307.25,304.1,306.68,306.23287
2020-06-02,307.65,309.23,306.17,309.23,307.807908
2020-06-03,311.33,314.32,311.02,313.39,312.718998
2020-06-04,312.18,314.12,310.17,312.34,312.394231
2020-06-05,318.38,322.45,318.32,320.48,320.052348
2020-06-08,321.23,324.55,320.81,324.4,322.465393
2020-06-09,321.47,323.54,320.5216,322.01,322.070695
2020-06-10,322.6,323.56,319.4,320.11,321.393319
2020-06-11,312.57,313.1,301.08,301.59,305.925813
2020-06-12,309.29,310.14,299.62,305.36,305.000362
2020-06-15,297.79,308.05,296.49,306.89,303.330817
2020-06-16,315.39,315.5,307.51,312.79,313.013463
2020-06-17,313.9379,314.2,310.69,311.38,312.625619
2020-06-18,309.82,312.13,309.36,311.62,311.034056
2020-06-19,315.33,315.6,308.38,309.72,311.382874
2020-06-22,309.17,312.24,307.95,311.94,311.075197
2020-06-23,314.7,315.75,312.865,313.21,314.458383
2020-06-24,311.04,311.73,303.36,305.3,306.191684
2020-06-25,304.66,308.83,302.44,308.5,306.075487
2020-06-26,307.35,307.56,300.62,301.14,302.846475
2020-06-29,302.56,305.66,300.11,305.66,303.768967
2020-06-30,305.18,311.409,305.05,309.69,308.728285
2020-07-01,310.74,313.09,310.25,311.81,311.826029
2020-07-02,315.49,316.91,312.72,313.45,314.473473
2020-07-06,317.67,318.65,316.8,318.26,317.659416
2020-07-07,316.59,318.75,314.6,314.98,317.083443
2020-07-08,315.83,317.54,313.94,317.33,316.523482
2020-07-09,318.21,318.33,311.89,315.72,315.083525
2020-07-10,315.48,319.14,314.0,318.9,317.309353
2020-07-13,321.35,323.9699,315.38,316.07,319.802374
2020-07-14,314.52,320.59,313.24,320.17,317.473873
2020-07-15,323.69,324.32,320.53,323.16,322.750434
2020-07-16,321.05,322.5,320.35,322.04,321.352699
2020-07-17,323.15,323.85,321.01,322.99,322.775005
2020-07-20,322.69,326.36,321.901,325.66,324.572657
2020-07-21,327.75,328.22,325.26,326.25,327.214562
2020-07-22,325.91,330.06,325.79,328.17,327.043754
2020-07-23,327.72,328.52,322.75,324.2,325.603033
2020-07-24,322.2,323.27,320.55,322.13,321.991291
2020-07-27,322.89,324.69,322.0595,324.5,323.923467
2020-07-28,323.67,324.93,322.14,322.5,323.648977
2020-07-29,323.41,327.015,323.36,326.38,325.384966
2020-07-30,323.19,325.71,320.9,325.26,324.165687
2020-07-31,327.21,327.89,322.63,327.82,325.396423
2020-08-03,329.66,330.93,329.0639,330.11,330.185505
2020-08-04,329.19,331.4,329.19,331.3,330.473836
2020-08-05,332.83,333.7,332.52,333.45,333.244145
2020-08-06,332.85,335.81,332.48,335.71,334.620459
2020-08-07,334.6,336.18,333.6507,335.95,335.07421
2020-08-10,336.42,337.15,334.33,336.96,336.442804
2020-08-11,338.24,338.88,333.38,334.14,337.028408
2020-08-12,336.85,339.6403,336.8,338.8,338.628562
2020-08-13,338.0,339.615,337.18,338.22,338.742229
2020-08-14,337.7601,338.79,337.05,338.19,338.035505
2020-08-17,339.32,339.72,338.87,339.28,339.299301
2020-08-18,339.72,340.46,337.98,340.0,339.789368
2020-08-19,340.4,340.999,338.02,338.62,340.084758
2020-08-20,336.73,340.1505,336.59,339.66,338.9841
2020-08-21,339.23,341.05,338.95,340.85,340.133659
2020-08-24,343.52,344.42,342.45,344.35,343.321989
2020-08-25,344.96,345.6,343.711,345.49,344.764578
2020-08-26,346.11,349.27,345.58,349.0,347.837048
2020-08-27,349.66,351.32,347.98,349.76,350.154688
2020-08-28,350.89,352.19,349.66,352.0,351.088094
2020-08-31,351.81,352.77,350.51,350.77,351.662419
2020-09-01,351.68,354.18,350.7,354.06,352.555451
2020-09-02,356.18,360.26,354.93,359.24,357.427067
2020-09-03,357.38,357.8759,344.02,346.82,348.690312
2020-09-04,347.6,349.29,336.26,343.98,342.013213
2020-09-08,338.05,339.4,334.23,334.63,336.689402
2020-09-09,338.98,343.89,337.98,341.18,341.16796
2020-09-10,343.26,343.91,334.21,335.22,338.711808
2020-09-11,337.12,338.27,332.35,335.38,335.362983
2020-09-14,338.86,341.66,338.32,339.84,340.269454
2020-09-15,342.52,343.42,340.4102,341.57,342.278383
2020-09-16,342.95,344.47,339.95,340.21,342.411352
2020-09-17,334.94,339.01,334.341,337.29,336.374136
2020-09-18,338.17,338.21,330.64,333.34,334.240559
2020-09-21,328.42,329.74,324.35,329.63,326.964945
2020-09-22,331.2297,333.57,328.5,332.97,331.177828
2020-09-23,332.09,332.38,323.22,323.75,327.764574
2020-09-24,322.3177,327.9,320.92,324.6,324.658129
2020-09-25,323.74,330.71,322.75,329.88,326.103136
2020-09-28,334.36,336.1,333.31,335.36,335.079029
2020-09-29,335.21,335.895,332.78,333.51,334.210064
2020-09-30,334.34,339.4688,334.1,336.06,336.693668
2020-10-01,338.83,339.87,336.18,338.24,338.025989
2020-10-02,332.82,337.09,332.385,335.05,335.559217
2020-10-05,337.21,341.12,337.2,340.9,339.704974
2020-10-06,341.13,343.35,335.56,336.06,339.316668
2020-10-07,339.28,342.8,339.28,341.9,341.347404
2020-10-08,344.07,345.03,343.06,344.98,344.298934
2020-10-09,346.79,348.54,346.09,348.01,347.612426
2020-10-12,350.78,355.25,350.28,353.69,353.456753
2020-10-13,353.51,353.6,350.33,351.39,352.212149
2020-10-14,351.95,353.085,348.37,349.19,350.39528
2020-10-15,344.92,349.24,344.31,348.76,347.074045
2020-10-16,350.27,351.97,348.34,348.45,349.934385
2020-10-19,349.88,350.52,342.2987,343.22,346.0427
2020-10-20,344.67,348.1,343.89,344.57,345.724892
2020-10-21,344.52,346.79,343.63,343.9,344.785079
2020-10-22,344.2,346.45,341.88,345.86,344.769809
2020-10-23,347.164,347.19,344.36,346.96,346.028011
2020-10-26,343.32,344.19,336.81,340.59,339.994943
2020-10-27,340.9267,341.3,339.16,339.43,340.237574
2020-10-28,333.24,334.0,327.3,327.88,330.209789
2020-10-29,328.1,334.54,326.26,331.15,331.11968
2020-10-30,329.42,330.82,323.72,327.62,326.399302
2020-11-02,331.38,333.5271,328.38,331.36,330.815162
2020-11-03,334.86,339.43,334.35,337.28,337.78829
2020-11-04,342.07,349.19,340.74,344.73,345.774623
2020-11-05,350.54,353.445,350.1254,351.47,351.975502
2020-11-06,351.17,352.76,348.95,351.44,351.186124
2020-11-09,365.29,365.69,355.34,355.83,361.628437
2020-11-10,354.77,356.42,351.8682,355.37,354.934243
2020-11-11,357.66,358.86,356.4275,357.93,357.755999
2020-11-12,356.85,357.69,352.54,354.52,355.183817
2020-11-13,356.52,360.188,355.99,359.34,358.145789
2020-11-16,362.34,363.87,360.93,363.8,362.62701
2020-11-17,361.27,363.24,359.69,361.95,361.826362
2020-11-18,362.21,362.82,357.53,357.59,361.505342
2020-11-19,356.845,359.5,355.49,359.04,357.744969
2020-11-20,358.79,359.04,356.53,356.63,357.829309
2020-11-23,358.65,360.05,356.17,358.77,358.416409
2020-11-24,361.52,365.1,360.5973,364.51,363.554428
2020-11-25,364.4,364.48,362.8,363.99,363.781177
2020-11-27,365.19,365.52,363.97,364.98,364.912766
2020-11-30,364.18,364.39,360.5,363.32,362.820331
2020-12-01,366.9,368.99,366.27,367.32,367.854281
2020-12-02,366.16,368.27,365.55,368.1,367.270072
2020-12-03,368.0199,369.5299,366.88,368.03,368.518508
2020-12-04,368.68,371.2,368.6194,371.19,370.407763
2020-12-07,370.43,370.99,369.12,370.5,370.231753
2020-12-08,369.07,372.16,369.06,371.53,370.984728
2020-12-09,372.28,372.42,367.325,368.28,369.676811
2020-12-10,366.75,369.214,365.811,368.08,368.186234
2020-12-11,366.27,367.93,364.615,367.62,366.618442
2020-12-14,368.44,369.57,364.21,364.35,366.562477
2020-12-15,367.14,369.35,365.69,369.31,368.470525
2020-12-16,369.62,370.91,368.625,369.9,369.916006
2020-12-17,371.69,372.195,369.8745,371.96,371.645282
2020-12-18,372.36,372.48,368.36,370.49,370.075351
2020-12-21,366.3,370.14,363.38,369.27,367.030236
2020-12-22,369.49,369.67,367.42,368.56,368.832456
2020-12-23,369.6301,370.955,368.7,368.88,370.155122
2020-12-24,369.42,370.36,368.8098,370.31,369.73169
2020-12-28,373.15,373.94,372.44,373.53,373.426083
2020-12-29,375.15,375.4,372.2,372.81,373.338289
2020-12-30,373.74,374.4309,372.95,373.3,373.638126
2020-12-31,373.2,376.04,372.6,375.39,374.085859
2021-01-04,376.69,376.82,366.16,370.22,370.558888
2021-01-05,369.44,373.83,369.44,372.67,371.967261
2021-01-06,371.02,378.37,370.46,374.92,375.798757
2021-01-07,377.4711,381.26,377.28,380.47,379.915053
2021-01-08,382.01,382.86,378.49,382.64,381.359206
2021-01-11,379.23,381.92,379.125,380.14,380.430881
2021-01-12,380.2,381.23,377.77,380.2,380.056171
2021-01-13,380.12,382.24,379.24,381.16,381.189129
2021-01-14,381.96,382.53,379.43,379.84,381.190151
2021-01-15,378.09,378.92,375.082,377.1,377.622726
2021-01-19,379.73,380.61,378.15,380.05,379.836899
2021-01-20,382.52,386.19,382.11,385.28,384.897719
2021-01-21,385.89,386.3781,384.67,385.62,385.662052
2021-01-22,383.73,385.5,383.255,384.31,384.457036
2021-01-25,385.12,386.18,379.88,385.84,384.314957
2021-01-26,386.81,387.2,385.0,385.27,385.828374
2021-01-27,381.63,381.7,373.43,375.87,377.782775
2021-01-28,377.76,383.34,377.3,379.05,381.441761
2021-01-29,377.06,378.01,369.65,371.52,373.294324
2021-02-01,375.17,378.7499,372.7,377.6,376.217294
2021-02-02,381.03,384.64,380.97,382.96,383.592094
2021-02-03,383.87,385.11,381.91,383.26,383.632144
2021-02-04,384.42,387.64,384.2,387.6,386.348365
2021-02-05,389.69,389.89,387.95,389.12,389.07754
2021-02-08,390.74,392.05,389.86,392.05,390.941381
2021-02-09,391.11,392.35,386.33,391.72,391.697623
2021-02-10,393.6001,393.73,388.99,391.56,391.866326
2021-02-11,392.77,393.15,389.585,392.22,391.789297
2021-02-12,391.3,394.38,391.24,394.18,392.79893
2021-02-16,395.49,395.65,393.027,393.87,394.4712
2021-02-17,391.9,394.09,390.8,393.92,392.771473
2021-02-18,391.02,392.9884,389.21,392.25,391.185916
2021-02-19,393.59,393.83,391.03,391.51,392.363351
2021-02-22,388.5,391.08,388.22,388.53,389.187261
2021-02-23,386.09,390.38,381.62,388.94,386.863448
2021-02-24,387.72,393.67,386.74,393.21,391.592412
2021-02-25,391.86,393.33,382.19,383.78,387.080413
2021-02-26,385.79,387.02,379.61,381.77,383.854581
2021-03-01,387.18,392.3833,387.01,391.03,390.582055
2021-03-02,391.31,391.51,387.77,388.02,389.470662
2021-03-03,387.27,388.25,382.73,382.84,385.563986
2021-03-04,382.62,385.42,373.26,378.1,379.095412
2021-03-05,381.87,386.21,374.02,385.07,380.485796
2021-03-08,386.08,389.13,382.83,383.19,386.424444
2021-03-09,387.3,391.37,386.79,388.59,389.720764
2021-03-10,391.17,392.87,389.64,390.97,391.362178
2021-03-11,393.728,397.14,393.2312,394.99,395.55823
2021-03-12,393.57,395.72,392.67,395.61,394.250365
2021-03-15,395.84,398.22,393.55,398.01,396.021134
2021-03-16,398.61,399.36,396.5823,397.45,398.163184
2021-03-17,396.04,399.65,394.81,398.75,396.970157
2021-03-18,395.99,398.24,392.25,392.93,395.226685
2021-03-19,392.68,394.33,389.92,392.2,392.643309
2021-03-22,392.82,396.86,392.76,395.3,395.237461
2021-03-23,394.69,396.24,391.41,392.22,394.202786
2021-03-24,393.77,395.54,390.21,390.21,393.131144
2021-03-25,387.41,392.0,385.34,391.12,388.554629
2021-03-26,392.38,397.89,391.758,397.45,393.85331
2021-03-29,395.86,398.2,394.27,397.25,396.542255
2021-03-30,395.91,396.9,394.5,396.27,395.79749
2021-03-31,396.8,399.48,396.79,397.82,398.408049
2021-04-01,399.88,402.2,399.66,402.08,401.237335
2021-04-05,404.99,408.48,404.91,407.85,407.465981
2021-04-06,407.31,408.75,406.94,407.6,407.966395
2021-04-07,407.43,408.48,406.99,408.11,407.880963
2021-04-08,409.47,410.11,408.47,410.01,409.619086
2021-04-09,409.94,413.2,409.8,412.98,411.3338
2021-04-12,412.36,413.34,411.76,412.52,412.6055
